marca;modelo;estado;cor;quilometragem;end_tag;combustivel;ano;cambio;unico_dono;tipo;versao;direcao;portas;extra;preco;
;;mg;;13000;;;1985;;;;;;;;13000;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/opala-vendo-ou-troco-543493671?xtmc=fiat+uno&xtnp=59&xtcr=37
FIAT;UNO;mg;Cinza;62000;8;Flex;2015;Manual;Sim;Hatch;UNO VIVACE/RUA 1.0 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, air bag, alarme, som;24500;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-completo-unico-dono-543488654?xtmc=fiat+uno&xtnp=59&xtcr=38
RENAULT;SANDERO;mg;Vermelho;97000;9;Flex;2009;Manual;;Passeio;SANDERO EXPRESSION HI-FLEX 1.6 8V 5P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, air bag, alarme, som;18500;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-ou-troco-sandero-por-fiat-uno-ou-gol-1-0-contato-ednaldo-98875-9079-543478797?xtmc=fiat+uno&xtnp=59&xtcr=39
FIAT;UNO;mg;Cinza;142000;3;Flex;2007;Manual;Nxe3o;Passeio;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Mecxe2nica;4 portas;alarme, trava elxe9trica, vidro elxe9trico;14200;https://mg.olx.com.br/regiao-de-divinopolis/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2007-carro-todo-em-dia-543469199?xtmc=fiat+uno&xtnp=59&xtcr=40
FIAT;UNO;mg;Cinza;59000;;Flex;2012;Manual;Nxe3o;Passeio;UNO MILLE CELEB. WAY ECON. 1.0 F.FLEX 4P;Mecxe2nica;4 portas;trava elxe9trica, vidro elxe9trico;20500;https://mg.olx.com.br/regiao-de-divinopolis/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543452108?xtmc=fiat+uno&xtnp=59&xtcr=41
FIAT;UNO;mg;Prata;109000;3;Flex;2012;Manual;Nxe3o;Hatch;UNO ATTRACTI. CELEB.1.4 EVO F.FLEX 8V 4P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, alarme;22900;https://mg.olx.com.br/regiao-de-divinopolis/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-1-4-completo-muito-novo-541246701?xtmc=fiat+uno&xtnp=59&xtcr=42
;;mg;Prata;85000;7;Flex;2010;Manual;Nxe3o;Passeio;;;4 portas;alarme, trava elxe9trica, vidro elxe9trico;17000;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-economy-1-0-543425528?xtmc=fiat+uno&xtnp=59&xtcr=45
FIAT;UNO;mg;Preto;90000;8;Flex;2011;Manual;;Hatch;UNO SPORTING 1.4 EVO FIRE FLEX 8V 4P;Hidrxe1ulica;4 portas;vidro elxe9trico, ar condicionado, alarme, trava elxe9trica, som;24500;https://mg.olx.com.br/regiao-de-pocos-de-caldas-e-varginha/autos-e-pecas/carros-vans-e-utilitarios/fiat-novo-uno-sporting-543411577?xtmc=fiat+uno&xtnp=59&xtcr=46
FIAT;UNO;mg;Prata;104000;3;Gasolina;1994;Manual;Nxe3o;Passeio;UNO MILLE 1.0 ELECTRONIC 4P;Mecxe2nica;2 portas;;8500;https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543408475?xtmc=fiat+uno&xtnp=59&xtcr=47
FIAT;;mg;Cinza;120000;;;2012;;;;;Hidrxe1ulica;4 portas;vidro elxe9trico, trava elxe9trica, alarme;20500;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543397985?xtmc=fiat+uno&xtnp=59&xtcr=49
;;mg;Branco;208000;6;Flex;2012;Manual;;Hatch;;Mecxe2nica;4 portas;alarme, trava elxe9trica, som;15500;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-543392510?xtmc=fiat+uno&xtnp=59&xtcr=50
FIAT;UNO;mg;Prata;67000;;Flex;2011;;;;UNO VIVACE 1.0 EVO FIRE FLEX 8V 3P;;2 portas;trava elxe9trica, alarme, som;16600;https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-vivace-2011-2012-543372944?xtmc=fiat+uno&xtnp=60&xtcr=1
FIAT;UNO;mg;Branco;10000;8;Flex;2018;Manual;Nxe3o;Hatch;UNO DRIVE 1.0 FLEX 6V 5P;Elxe9trica;4 portas;air bag, alarme, ar condicionado, trava elxe9trica, vidro elxe9trico, som;16900;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-drive-firefly-1-0-543351601?xtmc=fiat+uno&xtnp=60&xtcr=3
FIAT;UNO;mg;Prata;108;;Flex;2011;Manual;;Hatch;UNO WAY CELEB. 1.4 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;alarme, trava elxe9trica, vidro elxe9trico, som;21500;https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543351576?xtmc=fiat+uno&xtnp=60&xtcr=4
FIAT;UNO;mg;Cinza;280000;;Flex;2009;Manual;Nxe3o;Passeio;UNO MILLE WAY ECONOMY 1.0 F.FLEX 4P;Mecxe2nica;4 portas;alarme, trava elxe9trica, vidro elxe9trico;15900;https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543336111?xtmc=fiat+uno&xtnp=60&xtcr=5
FIAT;UNO;mg;Cinza;49200;4;Flex;2011;Manual;Nxe3o;Hatch;UNO WAY 1.0 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;vidro elxe9trico, trava elxe9trica, alarme, som;21500;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543329802?xtmc=fiat+uno&xtnp=60&xtcr=6
FIAT;UNO;mg;Prata;11111111;0;Flex;2007;Manual;;Hatch;;;4 portas;ar condicionado, trava elxe9trica, vidro elxe9trico, som, alarme;13500;https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-fire-flex-4pts-543297544?xtmc=fiat+uno&xtnp=60&xtcr=8
FIAT;UNO;mg;;0;0;Gasolina;1999;Manual;Nxe3o;Passeio;UNO WAY 1.0 EVO FIRE FLEX 8V 5P;Mecxe2nica;4 portas;trava elxe9trica;7800;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543297201?xtmc=fiat+uno&xtnp=60&xtcr=9
FIAT;UNO;mg;Azul;220;7;Gasolina;2001;Manual;Nxe3o;Passeio;UNO MILLE/ MILLE EX/ SMART 4P;Mecxe2nica;4 portas;alarme, trava elxe9trica, vidro elxe9trico, som;8900;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-smart-2001-543286082?xtmc=fiat+uno&xtnp=60&xtcr=10
;;mg;Verde;99999999;;;1993;;Sim;;;;;;8000;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-milee-543281560?xtmc=fiat+uno&xtnp=60&xtcr=11
FIAT;UNO;mg;Outra;124;1;xc1lcool;1989;Manual;Nxe3o;Passeio;UNO CS/TOP/SPORT 1.5 I.E. / 1.5 /1.3;Mecxe2nica;2 portas;alarme;2400;https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiat-uno-543276859?xtmc=fiat+uno&xtnp=60&xtcr=12
FIAT;UNO;mg;Branco;34000;7;Flex;2016;Manual;Sim;Passeio;UNO ATTRACTIVE 1.0 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;vidro elxe9trico, ar condicionado, trava elxe9trica, som, air bag;32500;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-vivace-attractive-1-0-completo-2016-478034937?xtmc=fiat+uno&xtnp=60&xtcr=13
FIAT;PALIO;mg;Cinza;278121;1;Gasolina;1997;Manual;Nxe3o;Passeio;PALIO 1.5 MPI 8V 4P;Mecxe2nica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, alarme, som;6000;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-543252041?xtmc=fiat+uno&xtnp=60&xtcr=14
FIAT;UNO;mg;Preto;0;;Flex;2008;Manual;Nxe3o;Hatch;UNO MILLE WAY ECONOMY 1.0 F.FLEX 4P;Hidrxe1ulica;4 portas;;13000;https://mg.olx.com.br/regiao-de-governador-valadares-e-teofilo-otoni/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-fire-flex-2008-543248038?xtmc=fiat+uno&xtnp=60&xtcr=15
FIAT;UNO;mg;Cinza;216000;6;Gasolina;1996;Manual;Nxe3o;Hatch;UNO MILLE SX 2P E 4P;Mecxe2nica;2 portas;trava elxe9trica, som;6500;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543247913?xtmc=fiat+uno&xtnp=60&xtcr=16
FIAT;UNO;mg;Branco;48500;7;Flex;2016;Manual;Sim;Passeio;UNO VIVACE/RUA 1.0 EVO FIRE FLEX 8V 5P;Mecxe2nica;4 portas;air bag;25000;https://mg.olx.com.br/regiao-de-pocos-de-caldas-e-varginha/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-vivace-1-0-perfeito-estado-revisado-unico-dono-543235455?xtmc=fiat+uno&xtnp=60&xtcr=17
FIAT;UNO;mg;;0;;;2013;;;;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;;;;20500;https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-543212736?xtmc=fiat+uno&xtnp=60&xtcr=18
FIAT;UNO;mg;Outra;89068;8;Flex;2013;Manual;Nxe3o;Hatch;UNO WAY 1.0 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;alarme, ar condicionado, trava elxe9trica, vidro elxe9trico, som;26500;https://mg.olx.com.br/regiao-de-pocos-de-caldas-e-varginha/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-1-0-flex-8v-543209429?xtmc=fiat+uno&xtnp=60&xtcr=19
FIAT;UNO;mg;Azul;165000;9;Flex;2005;Manual;Nxe3o;Passeio;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Hidrxe1ulica;4 portas;alarme, ar condicionado, trava elxe9trica, vidro elxe9trico, som;9000;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-2005-2006-completo-azul-marinho-543187448?xtmc=fiat+uno&xtnp=60&xtcr=20
FIAT;UNO;mg;Branco;0;;Gasolina;1991;;;;;;2 portas;som;4000;https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543182743?xtmc=fiat+uno&xtnp=60&xtcr=21
FIAT;UNO;mg;Cinza;89600;0;Flex;2012;Manual;Sim;Passeio;UNO VIVACE 1.0 EVO FIRE FLEX 8V 3P;Mecxe2nica;2 portas;vidro elxe9trico, trava elxe9trica, alarme, som;13000;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543165021?xtmc=fiat+uno&xtnp=60&xtcr=22
ASIA MOTORS;TOWNER;mg;Azul;22222;5;;1999;Manual;Nxe3o;Pick-up;TOWNER TRUCK;Mecxe2nica;2 portas;alarme, trava elxe9trica, vidro elxe9trico;10500;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/towner-truck-543157164?xtmc=fiat+uno&xtnp=60&xtcr=23
FIAT;UNO;mg;Verde;221000;;Gasolina;1994;Manual;;Hatch;;Mecxe2nica;2 portas;;6000;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543151389?xtmc=fiat+uno&xtnp=60&xtcr=24
FIAT;UNO;mg;Branco;170000;7;Flex;2015;Manual;;Hatch;UNO WAY 1.4 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, air bag, alarme, som;27500;https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/autos-e-pecas/carros-vans-e-utilitarios/uno-way-1-4-2015-543142041?xtmc=fiat+uno&xtnp=60&xtcr=25
FIAT;UNO;mg;Prata;68898;1;Flex;2006;Manual;Nxe3o;Hatch;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Mecxe2nica;4 portas;trava elxe9trica, som;16900;https://mg.olx.com.br/regiao-de-divinopolis/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-mille-fire-flex-economy-543125422?xtmc=fiat+uno&xtnp=60&xtcr=27
FIAT;UNO;mg;Cinza;100000;4;Gasolina;1998;Manual;Nxe3o;Passeio;UNO MILLE SX 2P E 4P;Mecxe2nica;2 portas;alarme, trava elxe9trica, vidro elxe9trico, som;7000;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543123937?xtmc=fiat+uno&xtnp=60&xtcr=28
FIAT;PALIO;mg;Preto;0;9;Flex;2011;Manual;Nxe3o;Hatch;PALIO 1.0 ECONOMY FIRE FLEX 8V 4P;Hidrxe1ulica;;alarme, trava elxe9trica, vidro elxe9trico, som;17900;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-palio-543093181?xtmc=fiat+uno&xtnp=60&xtcr=29
FIAT;UNO;mg;Vermelho;91000;;Gasolina;1996;Manual;Nxe3o;Hatch;UNO MILLE EP 2P E 4P;Mecxe2nica;2 portas;vidro elxe9trico, som;7500;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543091728?xtmc=fiat+uno&xtnp=60&xtcr=30
FIAT;UNO;mg;Verde;221000;1;Gasolina;1994;Manual;Nxe3o;Hatch;UNO MILLE 1.0/ I.E./ ELECTRONIC/  BRIO;Mecxe2nica;2 portas;alarme, trava elxe9trica;6000;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiat-uno-electronic-94-543045767?xtmc=fiat+uno&xtnp=60&xtcr=32
FIAT;UNO;mg;;158000;9;Flex;2011;Manual;Sim;Passeio;UNO VIVACE 1.0 EVO FIRE FLEX 8V 3P;Hidrxe1ulica;2 portas;alarme, ar condicionado, trava elxe9trica, vidro elxe9trico;16500;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543045346?xtmc=fiat+uno&xtnp=60&xtcr=33
FIAT;UNO;mg;Vermelho;55260;8;Flex;2015;Manual;Nxe3o;Hatch;UNO WAY CELEB. 1.0 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;alarme, ar condicionado, trava elxe9trica, vidro elxe9trico, som;30900;https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-evo-way-1-0-completo-nova-543045879?xtmc=fiat+uno&xtnp=60&xtcr=34
FIAT;UNO;mg;Prata;125204;4;Flex;2014;Manual;Nxe3o;Passeio;UNO WAY 1.4 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, alarme, som;28900;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543039834?xtmc=fiat+uno&xtnp=60&xtcr=35
FIAT;STRADA;mg;Prata;184000;8;Flex;2010;Manual;Nxe3o;Pick-up;STRADA 1.4 MPI FIRE FLEX 8V CE;Mecxe2nica;2 portas;vidro elxe9trico, trava elxe9trica, alarme, som;22000;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-strada-543031665?xtmc=fiat+uno&xtnp=60&xtcr=36
FIAT;UNO;mg;;111111;8;Gasolina;1996;Manual;;;UNO MILLE EP 2P E 4P;Mecxe2nica;4 portas;vidro elxe9trico;5700;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-ep-543029255?xtmc=fiat+uno&xtnp=60&xtcr=37
FIAT;UNO;mg;Preto;85000;0;Flex;2012;Manual;Nxe3o;Passeio;UNO WAY CELEB. 1.4 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, air bag;25000;https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-way-1-4-completo-2012-2012-543029407?xtmc=fiat+uno&xtnp=60&xtcr=38
FIAT;UNO;mg;Prata;82000;3;Flex;2010;Manual;Sim;Hatch;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Mecxe2nica;4 portas;;16500;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543020546?xtmc=fiat+uno&xtnp=60&xtcr=39
FIAT;UNO;mg;Prata;22343;5;Flex;2014;Manual;Sim;Hatch;UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P;Hidrxe1ulica;4 portas;air bag, alarme, trava elxe9trica, vidro elxe9trico, som;23500;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543015883?xtmc=fiat+uno&xtnp=60&xtcr=40
FIAT;UNO;mg;Cinza;102000;;Flex;2012;Manual;Nxe3o;Passeio;UNO VIVACE 1.0 EVO FIRE FLEX 8V 3P;;2 portas;trava elxe9trica, som;16500;https://mg.olx.com.br/regiao-de-pocos-de-caldas-e-varginha/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-vivace-flex-2012-543011965?xtmc=fiat+uno&xtnp=60&xtcr=41
FIAT;UNO;mg;Prata;154;8;Flex;2012;Manual;Nxe3o;Hatch;UNO MILLE WAY ECONOMY 1.0 F.FLEX 4P;Hidrxe1ulica;4 portas;trava elxe9trica, vidro elxe9trico, som;19000;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543008610?xtmc=fiat+uno&xtnp=60&xtcr=42
FIAT;UNO;mg;;98000;;Flex;2010;Manual;;;UNO MILLE WAY ECONOMY 1.0 F.FLEX 2P;;;;14700;https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-543005041?xtmc=fiat+uno&xtnp=60&xtcr=43
FIAT;UNO;mg;Preto;12000;2;;2003;Manual;;;;;4 portas;;9500;https://mg.olx.com.br/regiao-de-montes-claros-e-diamantina/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-carro-em-bom-estado-motor-novo-12-mil-km-rodado-542986835?xtmc=fiat+uno&xtnp=60&xtcr=44
FIAT;UNO;mg;Verde;181555;6;Gasolina;1997;Manual;;Passeio;UNO MILLE SX 2P E 4P;;2 portas;som;7000;https://mg.olx.com.br/regiao-de-divinopolis/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-542978902?xtmc=fiat+uno&xtnp=60&xtcr=45
FIAT;UNO;mg;Vermelho;14000;6;Flex;2013;Manual;Sim;;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 2P;Mecxe2nica;2 portas;;20000;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-uno-mile-econony-2013-com-14-mil-km-oportunidade-542964187?xtmc=fiat+uno&xtnp=60&xtcr=47
;;mg;Cinza;88000;7;Flex;2011;Manual;Nxe3o;Passeio;;Hidrxe1ulica;4 portas;alarme, trava elxe9trica, vidro elxe9trico, som;21500;https://mg.olx.com.br/regiao-de-divinopolis/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiat-uno-vivace-542952940?xtmc=fiat+uno&xtnp=60&xtcr=48
VW - VOLKSWAGEN;GOL;mg;Preto;108;2;Flex;2006;Manual;Nxe3o;Passeio;;Hidrxe1ulica;4 portas;trava elxe9trica, alarme, som;16000;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/gol-g4-1-6-flex-542908081?xtmc=fiat+uno&xtnp=60&xtcr=49
FIAT;UNO;mg;Cinza;0;0;Flex;2007;Manual;Nxe3o;Passeio;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Hidrxe1ulica;4 portas;;13500;https://mg.olx.com.br/regiao-de-pocos-de-caldas-e-varginha/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-542900466?xtmc=fiat+uno&xtnp=60&xtcr=50
FIAT;UNO;mg;Branco;22000;7;Flex;2017;Manual;Sim;Hatch;UNO MILLE WAY ECONOMY 1.0 F.FLEX 4P;Elxe9trica;4 portas;air bag, alarme, ar condicionado, trava elxe9trica, vidro elxe9trico, som;36500;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-541522579?xtmc=fiat+uno&xtnp=61&xtcr=1
FIAT;UNO;mg;Cinza;186315;7;Gasolina;2001;Manual;Nxe3o;Van/Utilitxe1rio;UNO MILLE/ MILLE EX/ SMART 4P;Mecxe2nica;4 portas;vidro elxe9trico, trava elxe9trica, alarme;8000;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-542860490?xtmc=fiat+uno&xtnp=61&xtcr=2
FIAT;STILO;mg;Amarelo;76800;3;Gasolina;2007;Manual;Nxe3o;Hatch;STILO 1.8 MS LIM.EDIT./ MS SEASON 16V;Elxe9trica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, air bag, alarme, som, sensor de rxe9, cxe2mera de rxe9;25500;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-stilo-542825658?xtmc=fiat+uno&xtnp=61&xtcr=3
FIAT;UNO;mg;Cinza;65000;7;Flex;2015;Manual;;Hatch;UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, air bag, alarme, som, sensor de rxe9;25450;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-vivace-1-0-evo-fire-flex-8v-15-15-completo-540532564?xtmc=fiat+uno&xtnp=61&xtcr=4
FIAT;UNO;mg;Azul;0;0;Gasolina;2006;Manual;Nxe3o;Hatch;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Mecxe2nica;4 portas;;9300;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-542820536?xtmc=fiat+uno&xtnp=61&xtcr=5
FIAT;UNO;mg;Cinza;83000;5;Flex;2011;Automxe1tico;Sim;;UNO WAY 1.0 EVO FIRE FLEX 8V 5P;Hidrxe1ulica;4 portas;air bag, alarme, trava elxe9trica, vidro elxe9trico, som;19500;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-542820484?xtmc=fiat+uno&xtnp=61&xtcr=6
FIAT;;mg;Cinza;70000;0;Flex;2012;Manual;Nxe3o;Hatch;;Hidrxe1ulica;4 portas;alarme, ar condicionado, trava elxe9trica, vidro elxe9trico, som;25500;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/uno-sporting-1-4-2011-2012-542801797?xtmc=fiat+uno&xtnp=61&xtcr=7
FIAT;UNO;mg;Prata;160000;3;Flex;2008;Manual;Nxe3o;Passeio;UNO MILLE 1.0 FIRE/ F.FLEX/ ECONOMY 4P;Mecxe2nica;4 portas;trava elxe9trica, vidro elxe9trico, som;16000;https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/vendo-fiat-uno-mille-fire-flex-542799294?xtmc=fiat+uno&xtnp=61&xtcr=8
FIAT;UNO;mg;Vermelho;98000;4;Flex;2012;Manual;Nxe3o;Passeio;UNO SPORTING 1.4 EVO FIRE FLEX 8V 4P;Hidrxe1ulica;4 portas;ar condicionado, vidro elxe9trico, trava elxe9trica, alarme, som;26000;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-542787719?xtmc=fiat+uno&xtnp=61&xtcr=9
FIAT;UNO;mg;Preto;0;;Flex;2007;Manual;Nxe3o;;UNO MILLE WAY ECONOMY 1.0 F.FLEX 2P;Mecxe2nica;2 portas;alarme, trava elxe9trica;;https://mg.olx.com.br/regiao-de-governador-valadares-e-teofilo-otoni/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-542781138?xtmc=fiat+uno&xtnp=61&xtcr=10
FIAT;UNO;mg;Cinza;100;6;Gasolina;1996;Manual;;Passeio;UNO MILLE 1.0/ I.E./ ELECTRONIC/  BRIO;Mecxe2nica;2 portas;;3500;https://mg.olx.com.br/belo-horizonte-e-regiao/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-542778392?xtmc=fiat+uno&xtnp=61&xtcr=11
FIAT;UNO;mg;Preto;98969;;Flex;2013;Manual;Nxe3o;Passeio;UNO MILLE WAY ECONOMY 1.0 F.FLEX 2P;Mecxe2nica;2 portas;vidro elxe9trico, trava elxe9trica, alarme;19500;https://mg.olx.com.br/regiao-de-pocos-de-caldas-e-varginha/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-542769038?xtmc=fiat+uno&xtnp=61&xtcr=13
FIAT;UNO;mg;Branco;99668;3;Flex;2014;Manual;Sim;Passeio;UNO VIVACE CELEB. 1.0 EVO F.FLEX 8V 5P;Mecxe2nica;4 portas;som;20000;https://mg.olx.com.br/regiao-de-juiz-de-fora/autos-e-pecas/carros-vans-e-utilitarios/uno-2014-542753425?xtmc=fiat+uno&xtnp=61&xtcr=14
FIAT;UNO;mg;Azul;162000;4;Flex;2009;Manual;Nxe3o;Hatch;UNO MILLE WAY ECONOMY 1.0 F.FLEX 2P;Elxe9trica;2 portas;alarme, trava elxe9trica, vidro elxe9trico;14000;https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-542743671?xtmc=fiat+uno&xtnp=61&xtcr=15
FIAT;UNO;mg;Azul;0;5;Gasolina;2001;Manual;Nxe3o;Hatch;UNO MILLE EP 2P E 4P;Mecxe2nica;2 portas;alarme;7600;https://mg.olx.com.br/regiao-de-uberlandia-e-uberaba/autos-e-pecas/carros-vans-e-utilitarios/fiat-uno-542707711?xtmc=fiat+uno&xtnp=61&xtcr=16
